review_id,business_id,user_id,date,stars,text
ki_wIwLpOAiJ4YAnuJ2Yqw,lzC5GKuP0haiIz7gOtvDFQ,61FNJUiDqXReViksOYiILQ,2012-02-29 04:08:49,1.0,"BWW broke one of my most simple rules today, resulting in this 1-star rating.  That rule you ask?  They provided extremely lousy service and automatically added an 18% tip.

I came here for a work sponsored lunch with a group of 8 people.  Yes, I realize that typically means an automatic tip.  If service was half-way decent, I would have left as much if not more myself anyway.  Instead, we had to wait nearly 10 minutes for someone to take our drink order and another 10 minutes for her to bring our drinks out.  After taking our orders, the food came out in a reasonable period, and then we never saw our server again, until I had to flag her down for the check, which took another 5 minutes to retrieve.  I expected a bit more attention given the restaurant was nearly empty and it was the lunch hour.  Normally, I would have argued to have the tip removed, but we were all running late thanks to the ""extended"" poor service.  Instead, my next monthly work sponsored outing will be at Millers down the street.

Hopefully, this review comes out as more than just a rant, but a highlight of extremely poor service.  As noted in my previous 3-star review, I wasn't expecting much.  Unfortunately, this location managed to find a way to disappoint on even these lower expectations."
uJ4_sraWl77j-JMOlwERXA,PRd8HNGg-soDktVF8sh7Mg,_YqknhseJ6yjtS1g0D4Vwg,2015-04-22 21:35:07,1.0,"this post office is filled with idiots and lazy employees.  We have a business in Creve Coeur and we recently closed our office to remodel for 2 months.  We set up and paid for a po box to receive our forwarded mail.  Never received any.  We kept stopping in and checked our empty box, they claimed we received no mail.  Many of our vendors invoices were returned as no forwarding address.  So we mailed an envelop to ourselves to check and sure enough we got it back some three weeks later, no forwarded address

When we reopened our postman deliver a stack of mail that they were carrying around for weeks waiting to deliver.  When we asked the postman he told us no one explained to them we had a po box..

just go private or out of business, these guys are complete knuckle heads"
0tyT05YTihnvZ_1X7q-EMA,mwRqQENSKmBIGZEfWRzX5g,SREI8RAo6yDg0V1i5ee8GQ,2017-07-06 17:51:45,1.0,"Writing this review to beg the owners of this franchise to fire the woman who works there who is so snippy to customers. I can't be the only one who complains. Today, I asked her to please make the same sandwich as the man right in front of me (which she just made), and she said ""I can't remember."" Do understand, she was standing right there beside his sandwich, two feet away from her. So I tell her what she put on it and she put eight passes of Sriracha sauce on it. After toasting it, she slammed it back down on the counter and a good amount of shredded chicken was hanging off and fell into the dressing cooler. When I got home, I wrung my sandwich out and dressing went everywhere, all of the condiments fell out, and I threw my sandwich away. This is not the first time I have come in contact with her nasty attitude. I will continue to eat here, but only if I don't see her when I come in the restaurant. It's. That. Bad."
uyhW1HHene7cNrDZ7YQrUQ,JlaN-l82FTe4YGoz769vLA,BgZwJBhVWKq1Urs4rKBdiA,2019-05-09 02:10:10,1.0,"Consistently horrible slow rude service.

Its unbelievable the owners allow this franchise to damage a national brand. I keep thinking It will improve but if anything it's gotten worse. You  have to be half sloth to get a Job here. You literally have to budget 30 minutes OR MORE in the drive through lane. And they're snotty to boot, probably because every customer is angry by the time they burn their day and get to the window.

Literally most sit town restaurants are faster than this palace of malaise."
tbynkd__7KSLKWdMLptIiw,5tZ42WGLm9fr_F4eg7ME7w,ANbL5T9k03Hg_gkjQFQkCQ,2013-04-07 22:40:54,4.0,I would have given it five stars but it's McDonalds as far as fast food goes this is a good one. Staff was efficient and courteous and my order was well put together and fresh. What more could you want from a fast food chain? The old school look of the McD's adds to the experience as well. Kids seem to enjoy the retro atmosphere.
Sgbc6FQ8EB-a0t8czhDwLg,yjCmu56L84cNlLetQMhkeg,vw0miRPqjhFOirRB1M_rsg,2014-10-30 00:32:16,5.0,"In less than 24 hours of posting this review, customer service contacted me to the District Manager, Dustin, who was at the airport and could not be kinder and was very sorry for my horrible experience. I am very impressed with this company for listening to my compliant and caring in such a fast matter! I will be back to Jiffy Lube and thanks to a company who cares how we as customers are treated!!!"
PMFwpmPr7HdgL1ZO_vROKA,sMFAsGVgcazzptMmE9Eu4A,AHRrG3T1gJpHvtpZ-K0G_g,2018-09-23 21:23:25,5.0,"I picked up a rental car from here today for a work trip. I arrived 45 minutes before they closed for the day and they were quite busy. You'll find this location tucked halfway between Monument Circle (to the west) and Indianapolis City Market (to the east). The central location made it much easier to pick up my car and hit the road versus heading 20 minutes out to the airport. 

The branch manager and his teammate, Josh, were the only two on staff today. I have to hand it to them for their ""cool as a cucumber"" demeanor and solid customer service despite a lineup of customers that were less than easy to please. It was almost comical to watch how concerned a few of these customers were with the type of car they would be receiving despite what their original reservation had been. Different priorities, I suppose. The staff handled it all with ease and hustled to make everything work and greet each guest as they arrived. Way to handle the pressure beautifully!"
MoqeBGnUejJMvpPoBKYeAQ,mAEA3VaTrvs64VLP2p_SsQ,IRXlsPtSEuktXIrT8yNi9A,2012-07-03 14:21:06,1.0,"Absolutely the worst Wendy's I've ever been to....Seriously!!!! Ordered 3 things, a cheeseburger with out mayo, a medium lemonade and 5 piece nuggets, simple right!?! My thoughts exactly. Instead I received a cheeseburger with what seemed to be extra mayo, I mean the thing had globs oozing from the sides, a lemonade and no nuggets.  Giving them the benefit of the doubt, I kindly informed them of the mistake in hopes of a quick fix so I can be on my way.  Nope....the correction consisted of a DOUBLE cheeseburger (with mayo of course) and SPICY nuggets. To make matters worst, there was no one in the line ahead of me (should have been a sign) so my order should have been to the point and clear.  What was supposed to be a quick 5 min trip to Wendy's turned into a half hour ordeal."
KP5M3ahODwjiCeDwp8ZuTg,5_t9OkeaQQGcPH8212YDBQ,X6duTXYRf2fCQHyu9X5q5A,2018-12-15 15:10:59,1.0,"I have been here before and received great service.  I went there last night with my son and it was obvious that Noelia doesn't like working there.  After telling me to pull forward and handing me my food, I told her thank you, she just nodded.  She handed me my credit card, didn't say thank you, never made eye contact.  I told her thank you one more time, she nodded again and shut the window... This is our future, it's a shame."
O94ypqULxOiCBr9xEhSCdg,4gk5bG6qDPuKGM5ZPxMU4A,181yaoYGOtKMCTdD3fJLJw,2018-01-09 05:20:01,5.0,"I'm new to the area and have not had the opportunity to find a salon/stylist. I'm African American growing out a short pixie cut. My hair is thick and I needed the back of my hair tapered. I called prior to my visit to inquire about their experience with ethnic hair, and was told they were able to accommodate me. I arrived and had the pleasure of meeting Tiffany. We did a quick consultation, in addition to me showing her a picture of what I was looking for. I was highly satisfied with my cut and would definitely recommend her! She did a great job!"
HBMJ5v4bS9HJlaEW6ncy6w,Tl-dTxLtEIC6iZgbEWzQeg,efZ3lgvDWfq4-U6U-q-2lA,2012-01-23 03:26:54,3.0,"If you don't have a receipt it's worth your time to go to fairview heights. On more than a handful occasions the customer service at this store will not take back stuff. They will not use a military ID either.

The store itself is usually pretty clean and well stocked. 

Not to impressed with the quality of produce it goes bad real quick so will chose target or a grocery store for the produce."
HTl09Xhm17afdn5kKYdgsg,2OKkSULxl5mriDEhuTPDmw,mlwTv2k-M70MdE64D2QP6w,2017-03-15 20:53:09,1.0,"This post office doesn't even deserve one star. They are as slow as the sloths in zootopia. They have lost literally six of my packages and all they say is ""oh sorry"". They don't do anything to make up for it. Unbelievable. I live in an apartment so all my packages get forwarded there and then they lose them all. So I have no choice to go anywhere else"
czfTRf1TdMY0XEEd5OVCmA,x2_Y-FGVOvTVlTs4U3F2DA,btgEUbA2Y0xJmhBX8wVxLg,2015-05-28 00:02:53,2.0,The consistency from this store is far from solid. Two out of the last three times I've ordered I was missing sauce or just plain got something different than I ordered. The manager of this store is argumentative and seems to care more about his pride than the facts. He argued with me and made me keep a dry piece of pizza crust instead of the Parmesan bites I ordered.  Make sure to check the boxes before accepting delivery. 5 stars to kitchen and delivery.
nfjHD3EkjNkGuMmPiqBidQ,g-IXI3v3fOudMsyLPKb-eQ,IHLHxc548GQgBmOm0V-30g,2019-06-25 20:47:21,3.0,"Welp had to see what all the hype was about. A few friends told us about this place and that we had to have breakfast here when in New Orleans. We opted to come to this location rather than a more crowded one, good move! We found a parking spot tight in front walked in and was seated immediately. I went for the gusto Catfish and grits, fried green tomatoes , breakfast potatoes and a big ole biscuit. The catfish was hot and with the creamy grits it was a tasty treat. The tomatoes were seasoned very well and the sauce that came with them had a tiny kick to it. The disappointment of the potatoes cost this place a five star rating along with the BBQ shrimp and grits that Tesha ordered only having 4 pieces of shrimp. All in all the decor was groovy our waitress nice and informative. Wouldn't rule out coming here again."
NMCyj3KPuD_VM7qvY1fEVg,zSkxYzu5-dOo5HhUt8-BiA,ePI1J5_JMtO8QzDG88R8Eg,2013-03-24 18:04:37,1.0,If you use coupons don't go here.  They say they accept coupons but only sometimes I went in with a pro plan coupon and a coupon for $2 off a $10 purchase and they said I. Could not use both.  Last time I went it was fine. You can keep you shady coupon policy and I will shop elsewhere
0MOafsCHLsCJZspEvFmk2g,ORLHEjq6v-PhF7DrhYl_1w,0t01sdfCUYxZ0j9H-94u4Q,2016-11-16 19:05:13,2.0,"I wish I could take my business elsewhere, but Lowes has more variety than anyone in Nampa. There is so much that I hate about Lowes that it sometimes makes me feel like I am at Walmart or Home Depot. 
I love that they have a variety of items to choose from. In most cases they may charge less than their competitor Home Depot. I will come here for bricks, pipes, and plants. I have even come to Lowes for appliances twice, but not anymore because that is where they lack options.
Two years ago I bought a washing machine. Much to my horror I discovered that I cannot have a HE washer and that was all that they had other than the Hot Point. The Hot Point was straight out of the box and was low quality; such a low quality that Lowes was discontinuing them. 
In addition to this I also discovered how hard it was to find someone to help me. I had to walk around the entire store and there was not anyone available. I had to go to customer service and ask them to call someone to help me with my purchase. I had to do that twice because nobody came to help me after the first time. 
Lowes is okay because they have a good variety of items to improve your home with. It is too bad they are not capable of improving their customer service."
SYOeCjKuMrOr6SjrzgN50w,njC9m9oY5s9uNghMp_fDnw,nyP30Ls6n2bTwZ-8pLZFsg,2015-12-25 03:43:42,1.0,"The kids wanted breakfast food and we thought why not IHOP?

Can we have less than one star?  Christmas Eve 4:30 pm.  The Bone Fish Grill next door was packed.  When we arrived there was one table just leaving and we didn't see any other customers.  We had to wait to be seated because the server was too busy counting the cash in his pocket and swapping cash with the drawer.  The waiter looked like he ran into something with his forehead because he had a large scab. Poor guy.

At first entry you were hit with the stench, it smelled like a dirty bathroom.  We were seated and discussed other possible places.  There was a quick thought of giving them a chance but then the next wave of stench hit us and we were gone.

This place needs to be closed.."
o6VXZoB-BYWsS3cp9G6bng,5lTI5Ahun9KFDSwBhTOwtA,eQx3D4KUKcIYLuKvjbPh5Q,2019-06-19 01:49:29,1.0,"I love Popeye's but this was definitely one of my most disappointing experiences at any of their locations. They were out of a lot of the menu items,  the drink machine was missing at least 2/3 of the drink options, and the employees were all moving extremely slow, as if they were all in slow motion,  and literally ignored us for over 10 minutes before taking our order when we were the only people in the line. Instead of helping us, I saw employees in the back joking and showing each other things on their phones."
SPh4qbGJQ4MOiyezcIEvSg,DxZSWtVCuwdVqdJUSZ-dKA,9iBDE9D4LovhfxnneJZ9ng,2017-02-21 00:34:19,1.0,"I'm a Jimmy Johns fan and regularly frequent the location near work for lunch. This location, unfortunately is consistently poor. Some examples? One evening I showed up and they announced that they were out of bread. Really? Out of bread? They told me they'd have more in 45 minutes! Tonight, I gave them another chance and could see right away they had plenty of bread. After a five minute drive, I got home and took a big bite. Well, that was one sad bun! It crunched and crumbled like a week old hunk of bread. Sorry guys, my favorite part of going to Jimmy Johns is the nice, fresh bread. Come on, get with it!"
0R1sb83nHHTKE7ad4bwSNQ,AcmxBZ52mY4BsjWUenEHKQ,IGhepIyCDPaZkNonWvceLA,2013-10-24 16:44:13,3.0,"I'm a big fan of Jack because I hate breakfast food. When I want a cheeseburger for breakfast, my choices are 1) sleep in 'til 11, or 2) get it at Jack at 7:30am. I'm giving this particular location 3 stars instead of 4 because while the store was clean and the cashiers were friendly their food seemed a little bit overcooked."
b7324txkrb9-lKWC0K87bw,tfkE9AOK5zmiJ9nX0jo5tg,Kj-u8Yq1d3mLKitWsDAxpg,2008-08-26 12:56:27,3.0,"It's a chain, so not expecting much. The fried zucchini appetizer are large sticks made to order and very good. Fish and chips are large pieces of crunch tempura battered flaky cod, not bad at all. 

Hubby said his burger was juicy and tasty. New England clam chowder is surprisingly good, thick and has great flavor with tender clams. 

Service is fair. Endless fries are gross. They are barely fried, pale and no crunch!"
X8iCqXF3O8td_9zTAt-69Q,ndp-gLQ0SSzKyIpZbDvdxw,VL12EhEdT4OWqGq0nIqkzw,2015-10-28 14:39:56,4.0,"If it weren't for getting prescriptions filled in the past, I would have very limited experiences with this pharmaceutical chain.  About 6 months back, my healthcare insurance company has decided that they will no longer cover my prescriptions unless I switch to OptumHealth Rx mail order, so my monthly visits are no more.  These days, I only stroll in to get the occasional gift card or birthday card.  However, last night La Chica & I strolled in to make use of a coupon we had, well coupon that we THOUGHT we had.  Apparently, it was lost and now we've stopped in for nothing.  But wait!  We could scan our card at the kiosk and hopefully get the coupon again.  So we scan, and we wait.  And wait.  And wait.  Apparently, the kiosk was broken.  We get the attention of the clerk, Austin, and he tells us that he can print them manually.  So he stops stocking the shelves, hurries up to the front counter, scans our card and prints out some coupons.  Much to our dismay though, the coupon we wanted wasn't included.  But Austin wouldn't let that stop him from achieving customer service excellence.  He tells us that he can do an override and give us the discount, even without the coupon.  Boom!  Mission accomplished.  There should be more folks like him in the world."
3IZtyfWLgYdIxTvZAA4i-Q,HR1l5-NNQdD3reR89aFguw,S59QzY7MKj6MHedX6gTaHw,2016-01-15 19:46:16,4.0,"As far as convenience stores go, Wawa has it all. This particular location is fairly new, clean and modern. It's very spacious and well designed to accommodate the busy morning coffee rush and lunch crowd. 

My daughter ordered Mac and cheese and I ordered a latte. I don't really like wawa coffee but the latte is decent (it's no SBX, but works in a pinch).

We were in and out within minutes and the  cashier was nice and overall experience was pleasant & efficient."
Sa1LHY3q4SQstRJ2tzbZRA,YCIb-P6TJmP_OA1OIuUjjQ,eUV0S9WMmjIDSedZV8dHcg,2018-10-19 00:29:45,1.0,"I have an extremely sick child. My prescriptions were called in around 3:30. I called at 4 and was told they'd have my sons medicine ready by 4:30. Well it's 5:30 right now and I am sitting here waiting still....

My son is asmatic and ill and shouldn't be surrounded by all these sick people. This is unacceptable. I will also be contact Walgreens corporate."
Bj6a0m4Y8ouWpSNfV5yy8Q,tXYtSIIduNajFQC2Z1FcQA,X1JbUXd1EymTCVLJyTKakg,2016-11-08 00:54:31,2.0,"Why is the line always long? Why? Please someone tell me the problem. Anyways, go here and get the classic hot wings with a medium macaroni and cheese. Then order a bowl with chicken; extra chicken, extra corn, and cheese, without gravy. Yeah boy, talking about chile. Ignore the customer service if you can, if not... don't go"
caYVd5d2WOGBcAq5JaRglw,WySDzc860A3iPWLnXTNllg,-BX5x3Ys-2JzFba3LiWlHA,2011-07-20 01:58:11,4.0,"A great place with friendly, fair service!  Everyone working there was so friendly and willing to give me clear explanations as to what was happening with my car as well as fair prices.  It is also nice that they provide TV (with availability of a remote to change the channel) and free soft drinks while you wait, and the waiting area is somewhat cozier than lots of other waiting areas I've been in.  Plus, it's right next to Panda Express, so you can walk over there for food while you are waiting!  My visit would have been fantastic if I had been informed by the staff of the availability of coupons before checking out, but that is minor.  I would definitely recommend this Firestone location, especially if you don't know a lot about cars and want to be treated fairly!"
Z_tQ-hruQRU45Rg3XglyJQ,HZtkTPfSshfRjpQR7x1Raw,9wymgENHBBOm9Tlx7xHy7A,2014-03-14 23:13:32,2.0,I didn't really like my sandwich I got here. I got the jalapeño cheese bread and it was tasteless and dry. I could tell it was old. Also I got tomatoes and cucumbers which were mush because they were overripe. Usually they're a lot better than this but today wasn't it. The staff is very friendly though.
SvuAjvbWmBkDGpoHNJt0vA,HlYBYVAj0pwN9Dz9b_z5Lg,8QHSx03tqV73kXysDnwhbQ,2020-05-25 15:27:42,3.0,"We ordered a couple things online and it took about 2 days for the order to be ready, although the items were in stock. I went early morning to avoid crowds but they were already there. Luckily I was doing curbside and pulled into the designated spot. I attempted to call the number however no answer, but within a few minutes an associate came to the vehicle. She got my info and checked my ID.
About ten mins later they came out with items. 
Fairly easy process for curbside, as I had just done the same thing at Lowe's the day before and no one there ever answered the phone (tried for ten mins) or came out and I had to go inside to get my online order."
_kl-WAKp-Uj2pn1-Cr4lRw,yRzLcVZlz38a7zbxRGX-eg,lvrLf7yb4QD9JIKdIXaFTQ,2013-06-29 15:14:12,1.0,"THE WORST.  Hassled by an employee for taking a single photo of baby formula, she says ""we don't allow pictures in the store.""  Are you kidding me?!  I snap a picture of an Enfamil box and get confronted 2 minutes later in the frozen food aisle?  I'm apparently the first person ever who needed to send a ""is this the right kind?"" spousal text message.  Thanks for not calling the police and instead letting me off with a generous ""if that's all you're doing, I guess that's okay"" warning.  Whew.

Dear Ms. Target employee, you are a real asset to the company with your super Sherlock Holmes skills, thwarting baby formula pictures right and left.  Maybe my ""New Dad 2012"" t-shirt tipped you off to my evil spy plans, I don't know.  Perhaps tomorrow you can verbally assault an elderly lady who uses a pocket calculator in the cereal aisle.

Avon Target = AVOID."
Y2JA10oMrG9jPF4NsC0fMg,p4zm3a5-Ei8wjUV_KZq23w,juigu8XxwzLAeikeBzULbg,2013-11-08 05:30:42,4.0,"Chicken n dumplings tonight. There sure are days where this restaurant is like eating at home. It can be noisy and crazy. Other instances it's quite and comforting. Their homestyle cooking, is the opposite of healthy eating. This year has lead to a change in the menu. My husband noticed the low carb sections are no longer listed in one area. They also have a feature of multiple healthy side dishes. So Cracker Barrel will try it's best to add some healthy dishes to a basically comfort food establishment; meaning you can have the cucumber/tomato salad with your dinner and follow that up with coca cola cake topped with a scoop of vanilla blue bell ice cream and sweet tea. Then pick up two bags of sweets on the way out along with a Christmas ornament or Dolly Parton's latest CD."
f5Bh_qWztNoh2Zr_51urfA,u1wHL1AHg7Nun0Y6A69x2g,sRayUe6Y_YSXOK7pKfdlBg,2008-10-07 21:36:38,3.0,"I had the pleasure of spending my entire saturday afternoon here, so let me fill you in.  I had a flat and came to see about getting it patched (on a recommendation from a friend who knows a few of the guys here, plus it's close to my house).  

On the plus side, the staff were very friendly, apologetic about the wait, and even offered me a slice of pizza.  On the downside, I was there long enough to need a slice of pizza.  It was crazy-busy (sat afternoon, not surprising) and their tire machine broke (again not their fault).  So while being there 3+ hours was annoying, not really their fault.  I ended up getting two new front tires since I badly needed new tires anyway, and am happy with the service.

The waiting room has a tv and a decent selection of mags, and there's a 7-11 across the street if you're stuck there.  

Only three stars since the place didn't WOW me... but then again it's a tire center, how much can it really wow anybody..."
jV6D9WIVpMKYZ9ZllfpqDw,Kc5d-1ZrHlT2tTEXZzKFyg,-hDO7zxVO7fPHcZtWN0kJA,2021-04-17 22:21:52,3.0,"4-17-21: Cheers to general manager Amy for fine and friendly service.  She resolved a relatively minor problem (not of her making) with a terrific solution and with a smile.  We'll return here often, and Amy's presence will be one of the reasons.

4-24-21: One week later, though, the same problem (inoperable system for accepting TB gift cards) was still present.  And, unfortunately, there still were no signs advising customers before ordering, something I recommended last week.  Thus the reduction from the original five stars to three."
wPvIWpnpHNVTLsLpGbgK6g,U2_YSCADuUUsNg6Pvm_gmA,jsaN4TDygu76AGTiB3PpBA,2010-09-07 02:10:03,1.0,"I know i know better & even though i know i still went in. Wtf is my problem? Either way after the fact i must say that The service was excellent. Our server was on point the entire time however, as expected the food was ""crap"" & way over priced for what it was. Peppercorn sirloin was a pile of too much peppercorn topping a tiny pile of grisle. The jalopeno veggie burger I had a skimpy amout of cut   Jalopenos on a tasty veggie burger that was barely between the buns. It was just slopped together. We Weren't expecting manna from heaven & we got nothing shy of low grade prison food."
aC1wJs3jz_ngr_2tx1QBWw,Agh0Z_PACmbdEpLyjvuwZg,eZz6SlVD975FH9c3ioT3Fw,2019-09-28 00:21:57,4.0,"Chick-fil-A has never let me down and this brand new location lived up to my expectations. That being said, the only reason I didn't give a 5 star review is because I ordered an 8 piece nugget meal and was given the chicken strips instead. It was for my husband and he wasn't upset at all. I'm sure they're still working out the kinks so no love lost. I was in and out of the drive thru within 6 minutes on Friday at 6:00. Not bad for being new. Please be gracious and allow a longer than average wait time since this location opened less than 2 weeks ago. All of the employees were incredibly nice. I got my usual which is the grilled chicken wrap with avocado lime ranch dressing. It never disappoints. I look forward to coming back and checking out the inside."
mBiGbXI8bhqnoGlXe0OHew,36yk-0gYDFgqZh-DcCjzyg,7oxApAS_UozroV7G-pzi5A,2020-03-13 23:09:24,1.0,"I am beyond angry at Home depot! You guys have over charged for toilet paper and it's very much needed right now. I just paid $43 for 2 charm 8=36 rolls and 1 HDX 12=54 rolls...I feel like that is over priced during a crisis. You guys should have knocked your pricing down considering the circumstances. 

Sincerely an angry customer!"
BEFY59fNQUzHdqSoN3l8fw,m-_eRoQbiHZH2-cqgokBnw,mTBDJSsxnalApPNCldNIaQ,2014-08-05 18:35:07,5.0,"Excellent service, good tasting food. Had a pizza and a sandwich coupon that I used for dinner for me and my husband last night for $9.99 that I got out of the town planner calendar. They had my food ready in 10 minutes after calling it in, the long brown haired girl cashier had great customer service- very smiley. It tasted great. My husband finished his sandwich and said ok I'm ready for dinner- that was just a snack. He wished I got him two sandwiches."
HNpz7QXrRrdccYFUsfyecg,YEPAyjUfqOuyO6PWOZvxBA,OIaX_WTVzRL_rqr12FPFSw,2017-06-23 18:46:16,2.0,You get what you pay for!  I don't eat fast food often but when I do I always regret it.  My last visit let me unsatisfied and hungry.  I ordered a Nachos Bel Grande Meal with a Doritos Locos Taco.  The nachos were stale and they gave me a plain hard taco with nothing but lettuce.  Both items were inedible.  Very disappointed!
oJ_XR5CDsTfRxFv2CURuGg,cuUqL1vnUxHub5sWZavTSw,Ngwtbtq5bmyatoCCLfDczw,2020-11-15 16:34:53,1.0,Well I won't be going back there ever again. I go in to get a lousy chicken sandwich for $1.29 and the girl says I've now tried this one and it cost me seven dollars which was a little bit stupid on my part for even thinking about it but lesson learned. Then I go get a soda there's no freaking soda because they have cherry mango vanilla they don't have a regular sodas anymore so then I try just finally said give me my damn money back and I left I do not recommend them they are horrible horrible people they let you stand there like you're an idiot because nobody come to the front counter. And then when you complain it's like so you know what folks do me a favor don't go there because there's too many other places nice places here in Dunedin to eat so I would never go there again and I can't even give them any stars they are absolutely horrifying
dRSMObzLDc-Zt-RZJ4hv6w,UCMSWPqzXjd7QHq7v8PJjQ,LNeUIkubMxRZxvOmzzg2tg,2014-01-11 22:02:06,5.0,"Oh Prep & Pastry,  you've been open less than a week and Tucson clearly has a crush on you. I had to see what all the fuss was about... I went for breakfast this Saturday morning with my husband and baby, we were promptly seated although the place was bustling and mulled over the gourmet breakfast options. My husband went for the Biscuits & Gravy made with duck confit and I opted for the AM Rellano. Both were more gourmet versions of the homestyle dishes and seasoned impeccably. 

Before leaving we also had to try the pastry part of Prep & Pastry. So I ordered the blueberry & earl grey tea scone. I was skeptical about tea IN my scone rather than with it but it blew my mind. All the warm mixture of flavors just like sipping tea with a scone was there. I can't believe I haven't had something like this before,  so familiar but so innovative! The tea makes the blueberries pop. Let's just say the scone didn't make it home,  or even out of the restaurant. 

Prep & Pastry you've won me over, I know it's true love."
em3EJYveHleG_l7QxQ7YPg,uThu1t3DGVJ1AgTwP4QKzA,Y-HpR79F_ZqRtGMjZnhwVg,2014-04-29 23:20:30,3.0,"Of all the great places one could go in Downtown Indianapolis, Hooters isn't one of them.  The mediocre food is somewhat overpriced; there are very few healthy options, and the drink menu is boring.  For me, this really only leaves one other reason why anyone would visit Hooters: the girls.  Hooters has attractive waitresses; everyone knows that, including me.  However, I usually patronize restaurants for more substantial reasons other than ogling at the ladies.  Whether the girls are attractive or not, they have always delivered an appropriate level of service when I dine at Hooters--this location included.  I have no complaints about my experiences at this restaurant: I got what I ordered with a smile.

This location of Hooters is very convenient to the Indiana Convention Center and Lucas Oil Stadium. If you're in town for a convention or are recovering from Colts game--going to Hooters is a viable option.  Just remember that better places exist in the vicinity."
MMRHpXfzZSvgPgeJ7YBOJQ,52DsTBhg8NjKDQ6sVaqB7w,EkBOOqkX9I_sGhe1uD3-rw,2019-01-25 23:45:46,1.0,"I ordered the big mac meal. Drove 5min bk to my house, opened everything. The buns and burger were old. I bit into the sandwich...hard bun and stale. Got bad food, but paid my good money. Sick and tired of not getting what i asked for or better yet paid for.  When they were preparing the sandwich, the person felt how hard the buns were. They had 2. $7.42....wasted. That totally sucks...to not get what you pay for. Will not be returning."
yL36gJ6Bzbc_wt9InZGEmg,FsbGoNUGGJihDpou8T_snQ,JpP_py_dXB7EONT5Exri7w,2013-08-26 06:41:31,2.0,"We flew in late to St. Louis and stayed at the Embassy Suites near the airport, and this was the nearest food option late at night.  We placed our order to go, and picked up our food.  The lady who took our order was pleasant, and helpful when choosing what to order.  The order took a lot longer then expected, because my husband waited almost 45 minutes for our order.  I ordered the pecan crusted chicken salad.  The breading on the chicken was soggy, like it had been sitting for awhile.  Also the breading tasted like a sad version of shake and bake packaged seasoning.  The salad greens and bleu cheese were decent, but nothing to rave about.  Overall, a decent place to get a bite to eat, but nothing I would come back for."
MZSjpy6w3iJVcp3ccna1Ng,88r-82tHoOm52PSt6dXy0g,_xnLj_MdytIHGRpnoBBHOA,2015-04-18 20:19:15,1.0,"Disclaimer - I ran the Honolulu airport Starbucks overnight shift for a few months several years ago.

Why do they train their employees to swirl the F'ing cold drinks!!?? When they do liquid gets in the rim of the F'ing lid and it will drop in you. Maybe that's why I got so many tips from the flight crews in HNL - I used to point out how clean their beverage lids were when I made them drinks.

My barista today slung my iced latte at me and closed the window. I waited u till she noticed I hadn't left and asked for a napkin to wipe the sloppy cup and she happily gave me (literally) a stack 4 inches thick. 

It's the little things that used to make Starbucks a great place - now it's just a McDonalds with a different name..."
Os4dHSTGsqvDszgLJtFQ3Q,lndVYqfCgFfclrmo2BN6LA,CJ_NjObUaWHgRioIaJk46w,2015-05-27 17:10:28,5.0,This is the best Starbucks in Nashville. The location is really large with plenty of seating. The best thing about it is the staffing. They really seem to enjoy their job and its consistently an enjoyable experience. The baristas always know me by name and know my drink order. Casey the store manager does a great job of keeping her employees happy and making it feel like one big family. Also they are impeccably clean. Keep it up Bell Meade!
gnDEJm6_QNejp_9DwqlY6A,KeT8uehA2gVy6sycGdl_OQ,fxeRdFmgY6tbTyidpcdFLw,2012-12-20 05:15:51,3.0,"Well it is a pizza place what more can i say. Definately the best in the area. but then again i don't really have much to judge it against. 

I do not like the garlic butter Dominos in general uses on its crust. it makes the crust too greasy. I like the new stuffed breads but you can't add to them."
wth2uV1lN0MCQ8c6TVjaMw,8w8zUWzru8yEXNzbAes90Q,akm15EEqEhsRvkiMojYx7A,2016-08-05 18:53:42,1.0,Wanted to print out photos my husband took of me and they refused because they were too professional looking. My husband is out of town and it was going to be a surprise and I asked them about what qualifies for a professional photo or how they discriminate (or what laws would allow them to) and they didn't know. I called them to get a clearer answer and the lady not on the phone told her to end the conversation. They lady who answered was nice and apologetic but the other last was rude and disrespectful. Never coming here again.
0C0FClF_4gpN3B5JRI3Ycw,78X2nrDyQSjO4-VgPI9X2w,Se-z7HH99mQ8jW4a-FQhVQ,2019-09-16 22:41:42,2.0,I want to Subway new slide the time was approximately 6:25 when ordering I decided to get four of the new sliders but they only had two of the bread to be able to prepare myself only 6:25 why is There only two left at that time. No plans on making anymore.
HOArvRp4UPasJmrtpZd1EQ,g88mb6am4W2u_XNDN00y1A,_tbjCDhSR7V0QhWEu26NMw,2017-02-12 19:00:38,5.0,"This subway is my jamn, they gave the hookup to me and my m8s with that fatty footling pre-game fuel. The workers were such homies and they had flawless execution. I ain't never seen such raw talent with the way they drizzle that sauce or dish out water cups. The crews sick visors make the aesthetic and add to a real, genuine, and meaningful experience. Honestly if you ain't here you ain't livin."
